-0.635714286	30.92007085
-0.271428571	31.44655038
0.092857143	31.53942131
0.457142857	31.87232589
0.821428571	32.07811109
1.185714286	32.53114554
1.549953784	32.64139632
1.914285714	33.02531351
2.278571429	33.17393703
2.642857143	33.46073126
3.007142857	33.67822985
3.371428571	34.01255448
3.735714286	34.11807051
4.112453874	34.20784926
4.464285714	34.57223848
4.828571429	34.77401742
5.192857143	35.0003938
5.557142857	35.21269855
5.921428571	35.34345895
6.285714286	35.46123633
6.649953483	35.74664949
7.014285714	35.88603307
7.378571429	36.08937884
7.742857143	36.26744576
8.107142857	36.39842394
8.471428571	36.47700715
8.835714286	36.64736179
9.275375376	36.84722572
9.564285714	36.90379512
9.928571429	37.01326408
10.29285714	37.11438184
10.65714286	37.20290612
11.02142857	37.29285714
11.38571429	37.3645132
11.75153454	37.43629449
12.11428571	37.51852996
12.47857143	37.54396165
12.84285714	37.59665637
13.20714286	37.62829346
13.57142857	37.67851418
13.93571429	37.77016463
14.29994535	37.79345279
14.66428571	37.75476263
15.02857143	37.69950708
15.39285714	37.75413929
15.75714286	37.73732896
16.12142857	37.75007477
16.48571429	37.84190739
16.84945344	37.75078559
17.21428571	37.63469289
17.57857143	37.73857951
17.94285714	37.75282337
18.30714286	37.66450735
18.67142857	37.7051613
19.03571429	37.60032422
19.41135478	37.55324986
19.76428571	37.55114533
20.12857143	37.41597256
20.49285714	37.49260333
20.85714286	37.51690025
21.22142857	37.37088082
21.58571429	37.46749161
21.95134537	37.2676747
22.31428571	37.34364894
22.67857143	37.18725507
23.04285714	37.09752628
23.40714286	37.10362821
23.77142857	37.17138029
24.13571429	36.94161192
24.51534538	36.98022348
24.86428571	36.83219888
25.22857143	36.90479883
25.59285714	36.70813949
25.95714286	36.52104915
26.32142857	36.60925073
26.68571429	36.47284206
27.04994535	36.48202321
27.41428571	36.41470104
27.77857143	36.39234546
28.14285714	36.28928205
28.50714286	36.29680483
28.87142857	36.33696329
29.23571429	36.22183931
29.54534535	36.3838347
29.96428571	36.21017371
30.32857143	36.21570421
30.69285714	36.18731656
31.05714286	36.22169917
31.42142857	36.15216262
31.78571429	36.26579941
32.15115439	36.10293195
32.51428571	36.12990467
32.87857143	36.04600447
33.24285714	35.98735407
33.60714286	35.97941272
33.97142857	35.94285714
34.33571429	35.90907151
34.69999535	35.87943637
35.06428571	35.84087843
35.42857143	35.82851161
35.79285714	35.77284024
36.15714286	35.66839912
36.52142857	35.70592788
36.88571429	35.73553495
37.25111535	35.64237348
37.61428571	35.5636138
37.97857143	35.58065021
38.34285714	35.6269047
38.70714286	35.54662022
39.07142857	35.50002614
39.43571429	35.53285199
39.81348537	35.5299703
40.16428571	35.51261418
40.52857143	35.4981667
40.89285714	35.49392716
41.25714286	35.49023168
41.62142857	35.47063609
41.98571429	35.43198984
42.35054345	35.44328308
42.71428571	35.42857143
43.07857143	35.40714286
43.44285714	35.37547468
43.80714286	35.35767018
44.17142857	35.25636264
44.53571429	35.30860052
44.91111535	35.28711714
45.26428571	35.25829292
45.62857143	35.23661501
45.99285714	35.20739398
46.35714286	35.05959386
46.72142857	35.15525524
47.08571429	35.13809922
47.44945378	35.11137447
47.81428571	34.99977572
48.17857143	35.08535528
48.54285714	35.06402081
48.90714286	35.06092017
49.27142857	35.02922227
50.03571429	34.9336501
50.80453758	34.84882602
51.25089508	34.50819672
51.62345669	34.01639344
51.97956373	33.52459016
52.13241827	33.03278689
52.15165599	32.54098361
52.25980445	32.04918033
52.09586494	31.55737705
51.82184963	31.06557377
51.54622289	30.57377049
51.20144106	30.08196721
50.87994553	29.59016393
50.56347241	29.09836066
49.81836564	28.60655738
48.96629282	28.1147541
48.69272555	27.62295082
48.39410938	27.13114754
48.07983351	26.63934426
48.13107724	26.14754098
48.28720457	25.6557377
48.34795772	25.16393443
48.58447354	24.67213115
48.59773871	24.18032787
48.58146674	23.68852459
48.44368684	23.19672131
48.36649899	22.70491803
48.20353972	22.21311475
48.14581264	21.72131148
48.00410823	21.2295082
47.92333175	20.73770492
47.80394365	20.24590164
47.45901639	19.75409836
47.25486245	19.26229508
47.0636318	18.7704918
47.16434706	18.27868852
47.06997626	17.78688525
46.58787724	17.29508197
46.87782066	16.80327869
46.71402224	16.31147541
46.48946857	15.81967213
46.60189301	15.32786885
46.50054547	14.83606557
46.38669143	14.3442623
46.11282958	13.85245902
46.16519401	13.36065574
46.12388698	12.86885246
46.03496791	12.37704918
45.96201249	11.8852459
45.48554304	11.39344262
45.82778298	10.90163934
45.76309922	10.40983607
45.69652502	9.918032787
45.65629571	9.426229508
45.4646712	8.93442623
45.51277022	8.442622951
45.33529801	7.950819672
45.28783654	7.459016393
45.10173383	6.967213115
45.24419025	6.475409836
45.0586556	5.983606557
45.07880416	5.491803279
45.04534532	5.045378783
45.27692308	4.776923077
45.55384615	4.438073049
45.83076923	4.116868213
46.00769231	3.882387775
46.38461538	3.525772155
46.66153846	3.228581521
46.93846154	3.101398381
47.01538462	3.129305002
47.49230769	3.128903101
47.76923077	3.050221977
48.04615385	3.042816967
48.32307692	3.161330256
48.60453485	3.149000089
48.87692308	3.269140202
49.15384615	3.27846754
49.33076923	3.276589466
49.70769231	3.366100713
49.98461538	3.388498565
50.26153846	3.506364891
50.43846154	3.512536026
50.81538462	3.610048872
51.09230769	3.662315069
51.36923077	3.720737111
51.64615385	3.734921212
51.92307692	3.887705307
52.21113547	3.818026122
52.47692308	3.874920037
52.75384615	3.90425261
53.03076923	3.91936732
53.30769231	3.979843541
53.58461538	3.983586986
53.86153846	3.985677929
54.13846154	3.986537786
54.41538462	3.981778713
54.69230769	3.98261551
54.96923077	3.987839527
55.24615385	3.980981043
55.52307692	4.016642683
55.84537354	4.031814957
56.07692308	4.076923077
56.35384615	4.064140488
56.63076923	4.050943513
56.90769231	4.037853599
57.18461538	4.019907915
57.46153846	4.009735351
57.73846154	3.985800044
58.01538462	3.969309375
58.29230769	3.945450646
58.56923077	3.825587893
58.84615385	3.899831438
59.12307692	3.895680056
59.41343875	3.853001471
59.67692308	3.727406068
59.95384615	3.799479152
60.23076923	3.757453866
60.50769231	3.743157609
60.78461538	3.694282095
61.06153846	3.583580478
61.33846154	3.663390218
61.61538462	3.625690635
61.89230769	3.622649709
62.16923077	3.576654713
62.44615385	3.456013008
62.72307692	3.548096462
63.07835378	3.53800626
63.27692308	3.515596005
63.55384615	3.505226884
63.83076923	3.274287906
64.10769231	3.3329502
64.38461538	3.432469481
64.66153846	3.333091945
64.93846154	3.387311839
65.21538462	3.373776188
65.49230769	3.339550188
65.76923077	3.294935861
66.04615385	3.188577654
66.32307692	3.265676498
66.64538736	3.136768173
66.87692308	3.110675178
67.15384615	3.183709898
67.43076923	3.146265215
67.70769231	3.031118042
67.98461538	3.097231871
68.26153846	3.07845754
68.53846154	3.050223066
68.81538462	3.025578983
69.09230769	2.895905487
69.36923077	2.973543147
69.64615385	2.949760406
69.92307692	2.823076923
70.20453453	2.901257521
70.47692308	2.878349799
70.75384615	2.755524697
71.03076923	2.83255918
71.30769231	2.711284064
71.58461538	2.785892437
71.86153846	2.463882143
72.13846154	2.739428396
72.41538462	2.516193136
72.69230769	2.696964641
72.96923077	2.57689831
73.24615385	2.656065932
73.52307692	2.631844373
73.84538784	2.616798929
74.07692308	2.440289794
74.35384615	2.577674574
74.63076923	2.559833874
74.90769231	2.441418456
75.18461538	2.534655152
75.46153846	2.406656693
75.73846154	2.476495438
76.01538462	2.271784469
76.29230769	2.236191372
76.56923077	2.241429948
76.84615385	2.225960902
77.12307692	2.212904634
77.41424535	2.198766858
77.67692308	2.185989938
77.95384615	2.182257266
78.23076923	2.25782705
78.50769231	2.156668957
78.78461538	2.135805843
79.06153846	2.218083129
79.33846154	2.116713317
79.61538462	2.124153212
79.89230769	2.095165263
80.16923077	2.183187208
80.44615385	2.079869181
80.72307692	2.067404368
81.0652217	2.066119003
