-0.630434783	32.46133839
-0.260869565	32.60068037
0.108695652	32.67007818
0.47826087	32.85178421
0.847826087	33.11637559
1.217391304	33.45024065
1.586956522	33.78170301
1.956521739	33.97543378
2.326086957	34.10929813
2.695652174	34.27320319
3.065217391	34.50798921
3.434782609	34.90346676
3.804347826	35.18258573
4.173913043	35.33883521
4.543478261	35.50106144
4.913043478	35.72188767
5.282608696	35.84963042
5.652173913	36.08191638
6.02173913	36.25344424
6.391304348	36.44677974
6.760869565	36.64015366
7.130434783	36.76281049
7.505453453	36.90533404
7.869565217	37.04089291
8.239130435	37.16288305
8.608695652	37.29694628
8.97826087	37.41304348
9.347826087	37.47797743
9.717391304	37.52992611
10.08695652	37.59266281
10.45652174	37.65578249
10.82608696	37.69384986
11.19565217	37.70737264
11.56521739	37.77227919
11.93478261	37.78686423
12.30434783	37.83240329
12.67391304	37.8753922
13.04347826	37.88748921
13.41304348	37.95592968
13.7826087	37.91529278
14.15217391	37.95188022
14.52173913	38.02395751
14.89130435	38.03656777
15.26086957	38.05185459
15.63043478	38.08180913
16.0543434	37.92732353
16.36956522	37.94745652
16.73913043	37.90003891
17.10869565	37.81742871
17.47826087	37.86214524
17.84782609	37.83330455
18.2173913	37.83393837
18.58695652	37.79806351
18.95652174	37.77321527
19.32608696	37.7350756
19.69565217	37.70510488
20.06521739	37.65657614
20.43478261	37.63115511
20.80434783	37.61706674
21.17391304	37.54900644
21.54347826	37.70037132
21.91304348	37.48445808
22.2826087	37.54852532
22.65217391	37.41665787
23.02173913	37.47984151
23.39130435	37.15511763
23.76086957	37.02167243
24.13043478	37.06082367
24.51343784	36.9202283
24.86956522	36.95256321
25.23913043	36.92475185
25.60869565	36.8483283
25.97826087	36.65062556
26.34782609	36.77430803
26.7173913	36.63902567
27.08695652	36.66386819
27.45652174	36.51450117
27.82608696	36.57046808
28.19565217	36.59542128
28.56521739	36.48014066
28.93478261	36.36813759
29.30434783	36.40168916
29.67391304	36.30012011
30.04347826	36.31803414
30.41304348	36.29109917
30.7826087	36.23923286
31.15217391	36.25624745
31.52173913	36.16534357
31.89130435	36.20037959
32.26086957	36.09988087
32.63043478	36.06486641
33.05343783	36.03423782
33.36956522	36.02346537
33.73913043	35.97384063
